mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_max_samples,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.2877768675486247,0.0279798974421648,0.011839469273885092,0.003159928794334997,,,0.5,2,50,"{'max_depth': None, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 50}",0.597114364215848,0.42918165760869564,0.5802614603357683,0.535519160720104,0.0755060859281086,557
0.5306444962819418,0.015509818167475774,0.013952175776163736,0.0019647006548394567,,,0.5,2,100,"{'max_depth': None, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 100}",0.5738271791543028,0.44492724184782606,0.6083208499535435,0.5423584236518908,0.07031870174239631,459
1.0578063329060872,0.038563503850239336,0.022265116373697918,0.0018543701145353093,,,0.5,2,200,"{'max_depth': None, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 200}",0.5847318882878614,0.4120598845108696,0.5928543683178744,0.5298820470388684,0.08337881488539768,625
0.14171846707661948,0.009042390089738197,0.00763249397277832,0.0018886782776979761,,,0.5,4,25,"{'max_depth': None, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 4, 'n_estimators': 25}",0.5351832607978899,0.420858401268116,0.612006094579008,0.522682585548338,0.0785347495307641,689
0.26096288363138836,0.0048435254947922024,0.009229818979899088,0.002287127051494779,,,0.5,4,50,"{'max_depth': None, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 4, 'n_estimators': 50}",0.5807032986591933,0.43964392195048296,0.6036134612505132,0.5413202272867298,0.07250182612694411,470
0.48838353157043457,0.02132442493799446,0.01911131540934245,0.0010812633539784243,,,0.5,4,100,"{'max_depth': None, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 4, 'n_estimators': 100}",0.6041330378200902,0.43876893032910635,0.6055248994846304,0.5494756225446089,0.07828351506201386,380
1.0811912218729656,0.012374711641492349,0.021025657653808594,0.006695439440789229,,,0.5,4,200,"{'max_depth': None, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 4, 'n_estimators': 200}",0.5821963830022532,0.4201703902412782,0.5936260640598968,0.5319976124344761,0.07921134228486472,600
0.14005963007609049,0.009266970961201723,0.009138663609822592,0.0028966659312684986,,,0.5,6,25,"{'max_depth': None, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 6, 'n_estimators': 25}",0.5781730933383575,0.47832530996746525,0.5513511804878813,0.5359498612645681,0.042192380326183374,551
0.2805279890696208,0.020908083923598327,0.012521823247273764,0.0029276746235729328,,,0.5,6,50,"{'max_depth': None, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 6, 'n_estimators': 50}",0.572158537411664,0.4477288801801126,0.6068615801873218,0.5422496659263661,0.06832134609348756,461
0.5357451438903809,0.0179083003746886,0.018045902252197266,0.004656457215187086,,,0.5,6,100,"{'max_depth': None, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 6, 'n_estimators': 100}",0.5771426499836283,0.4259840505603496,0.6113547814902104,0.5381604940113961,0.08054101785032805,520
1.181389331817627,0.03984816171414497,0.03041235605875651,0.010885429664264342,,,0.5,6,200,"{'max_depth': None, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 6, 'n_estimators': 200}",0.6059925916319375,0.415429424351916,0.5977490778004482,0.5397236979281006,0.08795373296207519,495
0.14391120274861655,0.006687288054931073,0.008303244908650717,0.003497363484955401,,,0.5,10,25,"{'max_depth': None, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 25}",0.5985208057765324,0.42541785534468857,0.5494448455861131,0.5244611689024447,0.07284364963183318,672
0.27983609835306805,0.027932281328181256,0.007574717203776042,0.0027736294985582295,,,0.5,10,50,"{'max_depth': None, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 50}",0.5656148331781945,0.42239145046382176,0.5817948529498564,0.5232670455306242,0.07163501248232353,683
0.5707768599192301,0.009129964646613727,0.019782145818074543,0.006432240233962904,,,0.5,10,100,"{'max_depth': None, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 100}",0.6007300252683091,0.44445737014028275,0.5830124877250125,0.5427332943778681,0.06986699625103518,454
0.9401164054870605,0.018782261901166906,0.023615916570027668,0.0039668739791097725,,,0.5,10,200,"{'max_depth': None, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 200}",0.5775223358813167,0.4172042289179059,0.5906137522815269,0.5284467723602498,0.07884171442192373,639
0.13869261741638184,0.00381399583824951,0.008129437764485678,0.0004365062572518538,,,0.75,2,25,"{'max_depth': None, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 25}",0.6152564657654688,0.4034630434782608,0.5639510075611944,0.5275568389349746,0.09021276725433487,647
0.34981441497802734,0.01625279254073402,0.011851867039998373,0.0016249102481531612,,,0.75,2,50,"{'max_depth': None, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 50}",0.5446760237388725,0.41540489130434766,0.602724451740827,0.5209351222613491,0.078293793848355,704
0.6346165339152018,0.03326459346981557,0.015051682790120443,0.00441969953063387,,,0.75,2,100,"{'max_depth': None, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 100}",0.5874896978777664,0.4287725203804348,0.6154144054530308,0.5438922079037439,0.08219632662063545,440
1.3733086585998535,0.05141339506183838,0.03584027290344238,0.006364311024079706,,,0.75,2,200,"{'max_depth': None, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 200}",0.5956085573105562,0.41032415081521734,0.6136314065305453,0.5398547048854396,0.09188699255718295,489
0.16348814964294434,0.007344646525076741,0.009711424509684244,0.0011885849094400676,,,0.75,4,25,"{'max_depth': None, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 4, 'n_estimators': 25}",0.5407415480822069,0.4176025406776841,0.6026841919774446,0.5203427602457785,0.07692371684926241,706
0.4115191300710042,0.04354418949746634,0.014464060465494791,0.005262501813816604,,,0.75,4,50,"{'max_depth': None, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 4, 'n_estimators': 50}",0.5708667252445325,0.41969041200751145,0.5856241051919133,0.5253937474813192,0.07498596052348325,661
0.6769757270812988,0.020685163741631197,0.014331181844075521,0.004963876039651636,,,0.75,4,100,"{'max_depth': None, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 4, 'n_estimators': 100}",0.5806474936080104,0.4167209611260152,0.6035958114026656,0.5336547553788971,0.08321374286010937,575
1.207783301671346,0.035473871860007826,0.024967273076375324,0.00714884256304637,,,0.75,4,200,"{'max_depth': None, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 4, 'n_estimators': 200}",0.592375505218111,0.4190611430838327,0.6143504816677487,0.5419290433232308,0.08734267982843802,463
0.14471697807312012,0.016449614831941434,0.007227579752604167,0.0007825982108887183,,,0.75,6,25,"{'max_depth': None, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 6, 'n_estimators': 25}",0.5512365928169024,0.4272327416904179,0.5942584558777002,0.5242425967950068,0.07080915273167028,677
0.3201843897501628,0.03253619773887451,0.014644940694173178,0.0045585893242735265,,,0.75,6,50,"{'max_depth': None, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 6, 'n_estimators': 50}",0.6125900265639319,0.42113739732844624,0.6038679427979615,0.5458651222301132,0.08826767133994412,407
0.6168932914733887,0.010063567445914768,0.012508312861124674,0.0025696122921964114,,,0.75,6,100,"{'max_depth': None, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 6, 'n_estimators': 100}",0.590821377246204,0.3884495599115697,0.6086029912555844,0.5292913094711194,0.09985437818290134,634
0.9931821823120117,0.04612678264742462,0.023279905319213867,0.0039256530116522,,,0.75,6,200,"{'max_depth': None, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 6, 'n_estimators': 200}",0.5731328992409055,0.4309796049533312,0.5939854462601102,0.5326993168181157,0.0724287328605994,592
0.10902317365010579,0.0026835911851198348,0.006340424219767253,0.00030008179394026634,,,0.75,10,25,"{'max_depth': None, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 25}",0.5738815911114317,0.3975177684531843,0.5862979299968056,0.5192324298538072,0.08621440509075932,713
0.2515379587809245,0.018319034753588717,0.011225700378417969,0.006757434399279936,,,0.75,10,50,"{'max_depth': None, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 50}",0.5870339896255206,0.420495187285879,0.6198384645705635,0.5424558804939877,0.0872729106880892,458
0.5545991261800131,0.025103805101099972,0.014338254928588867,0.002156463375550473,,,0.75,10,100,"{'max_depth': None, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 100}",0.5693015088828175,0.4280255684626838,0.5869490161132962,0.5280920311529326,0.07112351390066274,643
0.9616436163584391,0.0665286116809237,0.02840598424275716,0.009973692594573688,,,0.75,10,200,"{'max_depth': None, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 200}",0.5927479511442142,0.41994685454863045,0.5977987467190069,0.5368311841372838,0.08267541960996752,537
0.1592231591542562,0.012093556597429965,0.0061186949412028,0.001853977602670198,,,,2,25,"{'max_depth': None, 'max_features': None, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 25}",0.5712779136168811,0.4373048913043478,0.5841621937716261,0.530914999564285,0.06640100624289948,611
0.29440943400065106,0.04662241424238613,0.008545557657877604,0.0007155858531960115,,,,2,50,"{'max_depth': None, 'max_features': None, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 50}",0.5510658777887681,0.41539497282608695,0.5911165091177357,0.5191924532441969,0.0751950839409207,714
0.6126254399617513,0.001237339325094,0.01760999361673991,0.008312563004171688,,,,2,100,"{'max_depth': None, 'max_features': None, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 100}",0.5881796576684252,0.4478407948369564,0.6189773275450703,0.5516659266834839,0.07448430536996514,354
1.328426996866862,0.005872776257019499,0.02027241388956706,0.0009404494181845553,,,,2,200,"{'max_depth': None, 'max_features': None, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 200}",0.5801955370620595,0.40299191576086957,0.6021949262464789,0.528460793023136,0.08917332430800945,638
0.1898343563079834,0.017473659127353797,0.008051554361979166,0.001599424190064624,,,,4,25,"{'max_depth': None, 'max_features': None, 'max_samples': None, 'min_samples_split': 4, 'n_estimators': 25}",0.5665708272449765,0.43252727604166663,0.6203479881181231,0.5398153638015888,0.07897698436582494,491
0.29566748936971027,0.00593216434167732,0.008884827295939127,7.909709788697487e-05,,,,4,50,"{'max_depth': None, 'max_features': None, 'max_samples': None, 'min_samples_split': 4, 'n_estimators': 50}",0.5744959051544127,0.4060918845434762,0.5972008171126111,0.5259295356035,0.08524347566606061,659
0.6669474442799886,0.009695578644860602,0.01359256108601888,0.0022663633746236216,,,,4,100,"{'max_depth': None, 'max_features': None, 'max_samples': None, 'min_samples_split': 4, 'n_estimators': 100}",0.5902923941330737,0.41399523531276183,0.6049475993695362,0.5364117429384573,0.0867680615763837,543
1.290104071299235,0.06131814602735497,0.021819273630777996,0.0014994333464030734,,,,4,200,"{'max_depth': None, 'max_features': None, 'max_samples': None, 'min_samples_split': 4, 'n_estimators': 200}",0.5814524392786036,0.4120059228935403,0.605979077432893,0.533145813201679,0.086242076979816,581
0.17707268397013345,0.003153062181158651,0.008836110432942709,0.0032615023759952544,,,,6,25,"{'max_depth': None, 'max_features': None, 'max_samples': None, 'min_samples_split': 6, 'n_estimators': 25}",0.5576129776685487,0.4197474891943084,0.5593843746699841,0.5122482805109471,0.06541193447420955,736
0.29762856165568036,0.025920864553241184,0.0098876953125,0.004618219565038447,,,,6,50,"{'max_depth': None, 'max_features': None, 'max_samples': None, 'min_samples_split': 6, 'n_estimators': 50}",0.5671141178659551,0.41376582011495244,0.6452797992079274,0.5420532457296117,0.09616207191695081,462
0.5991907914479574,0.07398947496430758,0.010727882385253906,0.00234120349276823,,,,6,100,"{'max_depth': None, 'max_features': None, 'max_samples': None, 'min_samples_split': 6, 'n_estimators': 100}",0.5704942939697244,0.4161995378136305,0.5969314318152051,0.5278750878661866,0.07970069813170176,644
1.1448960304260254,0.018658205954983523,0.026299476623535156,0.009732392330405713,,,,6,200,"{'max_depth': None, 'max_features': None, 'max_samples': None, 'min_samples_split': 6, 'n_estimators': 200}",0.5789523352476725,0.4072196947549619,0.6108842759455406,0.532352101982725,0.08943713514025405,594
0.13577953974405924,0.013043610211934733,0.006247599919637044,0.00018315785677385088,,,,10,25,"{'max_depth': None, 'max_features': None, 'max_samples': None, 'min_samples_split': 10, 'n_estimators': 25}",0.5678323318933924,0.3760558001315001,0.5736529223781355,0.5058470181343426,0.09180700779858374,752
0.2747228940327962,0.010842858989654163,0.008175134658813477,0.000608111003042008,,,,10,50,"{'max_depth': None, 'max_features': None, 'max_samples': None, 'min_samples_split': 10, 'n_estimators': 50}",0.5808706005791462,0.4330101422553805,0.5829613169696806,0.5322806866014024,0.07020006412543625,596
0.5704615910847982,0.03568374997363294,0.016700029373168945,0.003204233238776495,,,,10,100,"{'max_depth': None, 'max_features': None, 'max_samples': None, 'min_samples_split': 10, 'n_estimators': 100}",0.5653777588293186,0.396910809002475,0.5976850476000866,0.51999120514396,0.08802472441569324,709
1.4253260294596355,0.06074288150390932,0.03534237543741862,0.008872986737443985,,,,10,200,"{'max_depth': None, 'max_features': None, 'max_samples': None, 'min_samples_split': 10, 'n_estimators': 200}",0.5791689738220207,0.4001522024990014,0.6103703210070645,0.5298971657760289,0.09262360260163464,624
0.06416440010070801,0.002236968998323464,0.008785645167032877,0.0019441925771205857,,sqrt,0.25,2,25,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 2, 'n_estimators': 25}",0.6009196834817014,0.4647989130434782,0.5410280533128284,0.5355822166126694,0.055704331903347615,556
0.11437201499938965,0.015990187498544393,0.008960723876953125,0.002285260831563267,,sqrt,0.25,2,50,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 2, 'n_estimators': 50}",0.6082287998681175,0.49582391304347817,0.5740551038062283,0.5593692722392747,0.047049405820723485,293
0.2633904616038005,0.006763883954935317,0.019880056381225586,0.006131736384942451,,sqrt,0.25,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 2, 'n_estimators': 100}",0.6162606010962743,0.49457666440217385,0.5708215934576444,0.5605529529853642,0.05020510495427848,276
0.5027275085449219,0.02787989470958455,0.03142984708150228,0.0028355607268440905,,sqrt,0.25,2,200,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 2, 'n_estimators': 200}",0.5966704424936807,0.49464919327445644,0.5820800577502243,0.5577998978394538,0.04504981277824365,302
0.07888428370157878,0.0030239485503745166,0.009750286738077799,0.002196803971067385,,sqrt,0.25,4,25,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 4, 'n_estimators': 25}",0.5277093746565558,0.4748171271135265,0.5673943660130718,0.523306955927718,0.037922484610618416,681
0.145615816116333,0.006435975105865599,0.013288338979085287,0.0016966472324766448,,sqrt,0.25,4,50,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 4, 'n_estimators': 50}",0.569465972909111,0.4988039253472223,0.5632369304113802,0.5438356095559045,0.031943592780738723,441
0.30243492126464844,0.01428239784655309,0.016623894373575848,0.004777306154755773,,sqrt,0.25,4,100,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 4, 'n_estimators': 100}",0.5792450741290254,0.4822334508888134,0.5760853601739715,0.5458546283972701,0.04500545610435366,408
0.5352383454640707,0.02109097196773966,0.025886694590250652,0.0031106675635872156,,sqrt,0.25,4,200,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 4, 'n_estimators': 200}",0.6014858717475823,0.5035406441066577,0.586755369216273,0.5639272950235042,0.04312120617454209,241
0.06898792584737141,0.0036375786020191813,0.008942445119222006,0.001495330009171672,,sqrt,0.25,6,25,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 6, 'n_estimators': 25}",0.607464125068689,0.46895824489487814,0.524179964636835,0.5335341115334674,0.056930336135803394,576
0.1425016721089681,0.005962941774967186,0.016088565190633137,0.004127682510773479,,sqrt,0.25,6,50,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 6, 'n_estimators': 50}",0.5588764816810998,0.49266078582500694,0.5685996787852395,0.540045648763782,0.03374047092416236,486
0.23712420463562012,0.022245930529463127,0.017194191614786785,0.007365268229573635,,sqrt,0.25,6,100,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 6, 'n_estimators': 100}",0.6000347970068758,0.5121132331385791,0.5572781150431987,0.5564753817295512,0.035898315966456984,312
0.6304841041564941,0.03912349739383771,0.04314629236857096,0.002887126140971605,,sqrt,0.25,6,200,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 6, 'n_estimators': 200}",0.5955010440091674,0.5067163073662404,0.5684920364620827,0.5569031292791635,0.037160996061813806,309
0.10026280085245769,0.004414817777155936,0.011351188023885092,0.003490898425567935,,sqrt,0.25,10,25,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 10, 'n_estimators': 25}",0.5300325270924936,0.4518052006436495,0.5265845155794755,0.5028074144385396,0.036091472259923395,757
0.1479459603627523,0.03304670417128803,0.012536923090616861,0.006023163004651332,,sqrt,0.25,10,50,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 10, 'n_estimators': 50}",0.5425491916563465,0.47887009616839726,0.5452801596283134,0.5222331491510191,0.030682571811982855,692
0.34607426325480145,0.015439418156191974,0.02109551429748535,0.006368337617687001,,sqrt,0.25,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 10, 'n_estimators': 100}",0.5759849843032536,0.4752570618132689,0.5388894000633664,0.5300438153932963,0.041594966589749996,620
0.4612250328063965,0.016167549399574592,0.026604572931925457,0.005863123022457829,,sqrt,0.25,10,200,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 10, 'n_estimators': 200}",0.5753297100916734,0.4873465393196301,0.5198036550722556,0.5274933014945197,0.03632820374814601,649
0.07296236356099446,0.026817559850304713,0.009798765182495117,0.0024996874692450877,,sqrt,0.5,2,25,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 25}",0.6151723486097374,0.45519782608695647,0.6133946943483275,0.5612549563483404,0.07499722738487694,270
0.09651144345601399,0.007250739182607862,0.009524027506510416,0.0020235132677045046,,sqrt,0.5,2,50,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 50}",0.6290617070007694,0.4378305706521739,0.601562190023068,0.5561514892253371,0.08441538440947659,315
0.1894538402557373,0.0025572778646775025,0.01577909787495931,0.0015969326775983638,,sqrt,0.5,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 100}",0.6335120823716893,0.4906811820652174,0.5858211118720363,0.5700047921029809,0.059373302074625475,152
0.4262886047363281,0.0151555451193272,0.022757530212402344,0.0023537782422319246,,sqrt,0.5,2,200,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 200}",0.6385363360431092,0.4955895889945652,0.6186614843129243,0.5842624697835329,0.06322400532173977,18
0.07056872049967448,0.02338078155923411,0.006747325261433919,0.0003844415781223155,,sqrt,0.5,4,25,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 4, 'n_estimators': 25}",0.6204205255522586,0.5157065717089372,0.5273484504913075,0.5544918492508344,0.04686026109288,331
0.09577155113220215,0.00824574218363794,0.008811712265014648,0.0022739352935480985,,sqrt,0.5,4,50,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 4, 'n_estimators': 50}",0.6484408361907903,0.5121713037062199,0.5941199695950274,0.5849107031640125,0.056011631601771854,16
0.2371953328450521,0.01293474058635552,0.01609214146931966,0.005145387829682251,,sqrt,0.5,4,100,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 4, 'n_estimators': 100}",0.6285759467936038,0.4780011273871526,0.5931211292224405,0.5665660678010657,0.06427582503109079,206
0.4243435064951579,0.02143304615592644,0.021409034729003906,0.0021505780948883383,,sqrt,0.5,4,200,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 4, 'n_estimators': 200}",0.6316745549318887,0.4685981632392624,0.602820404353694,0.5676977075082817,0.07105716129587865,183
0.05853954950968424,0.0075006205196240065,0.006374438603719075,0.0004914297699628314,,sqrt,0.5,6,25,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 6, 'n_estimators': 25}",0.6157913814675008,0.4643730856702283,0.5906056909482746,0.5569233860286679,0.06624574614801367,308
0.09108193715413411,0.004155906713526711,0.009406646092732748,0.000489029821722737,,sqrt,0.5,6,50,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 6, 'n_estimators': 50}",0.6124986170755478,0.4587470545477451,0.584303091746448,0.5518495877899136,0.06683216882224606,352
0.18384321530659994,0.004840720132304748,0.015806198120117188,0.0018634020818676172,,sqrt,0.5,6,100,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 6, 'n_estimators': 100}",0.5987380631829636,0.5058761542932156,0.5881232725096528,0.5642458299952774,0.04150046366353387,235
0.39998213450113934,0.016627683912425244,0.026450554529825848,0.006050443355523354,,sqrt,0.5,6,200,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 6, 'n_estimators': 200}",0.6127494341199139,0.4908058292736285,0.596912553194535,0.5668226055293591,0.05413941511564698,200
0.044123172760009766,0.0027110578691418,0.005463520685831706,0.0009456902384613647,,sqrt,0.5,10,25,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 25}",0.6107962610193138,0.49036891015645023,0.5682281572814767,0.5564644428190803,0.04986298187651443,313
0.1295767625172933,0.010451790826855701,0.01234110196431478,0.002237771172933185,,sqrt,0.5,10,50,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 50}",0.5836431765862464,0.5020509784390926,0.5591215003536345,0.5482718851263245,0.0341819378479006,389
0.24331792195638022,0.008876469841574114,0.023783365885416668,0.004995773992683023,,sqrt,0.5,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 100}",0.6064504774315358,0.5134431877605897,0.565993028868913,0.5619622313536795,0.03807689132479548,260
0.5127913157145182,0.009384927978557622,0.03761434555053711,0.0014266644645667913,,sqrt,0.5,10,200,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 200}",0.6115734035570015,0.507992094427065,0.5774933938427471,0.5656862972756046,0.04310319050277088,216
0.08927257855733235,0.009493519563772864,0.008629639943440756,0.0018997803812632768,,sqrt,0.75,2,25,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 25}",0.6100429506539181,0.45872880434782615,0.6200196454889144,0.5629304668302195,0.07379418883186145,248
0.1322939395904541,0.011171068374422291,0.011049985885620117,0.006083825666489187,,sqrt,0.75,2,50,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 50}",0.6200591218815255,0.4735668478260868,0.6060506298107478,0.56655886650612,0.0660035156445725,207
0.3269701798756917,0.013284712683715838,0.018817981084187824,0.00436948846525401,,sqrt,0.75,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 100}",0.6103999412847567,0.46983997961956514,0.6225937379113,0.5676112196052073,0.06931370088368724,184
0.5323602358500162,0.04931611591637657,0.03776796658833822,0.008202308053820087,,sqrt,0.75,2,200,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 200}",0.634833651469255,0.49623429008152176,0.623755727601212,0.5849412230506629,0.06288810203793356,15
0.073853333791097,0.012423137106243851,0.008504788080851236,0.0016006703741424958,,sqrt,0.75,4,25,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 4, 'n_estimators': 25}",0.6023290667106276,0.5136625827294686,0.6088273155196718,0.5749396549865894,0.04341057089158013,85
0.13729238510131836,0.009414753497412422,0.011795918146769205,0.004878043290703003,,sqrt,0.75,4,50,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 4, 'n_estimators': 50}",0.6097035378467246,0.48346933254076097,0.6254300761624911,0.5728676488499923,0.0635393590411662,115
0.2796289126078288,0.021954698802788906,0.012611468633015951,0.0031068660035295736,,sqrt,0.75,4,100,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 4, 'n_estimators': 100}",0.6374142223073124,0.4745177765912779,0.6157961390497783,0.5759093793161228,0.07223585540098032,72
0.49817323684692383,0.009720778567770028,0.0377190907796224,0.013893240611668634,,sqrt,0.75,4,200,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 4, 'n_estimators': 200}",0.6346565465462048,0.4926559045519192,0.6146171702807042,0.580643207126276,0.0627519891371907,31
0.04776700337727865,0.0023770796282283737,0.0046796003977457685,0.0009751529802748557,,sqrt,0.75,6,25,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 6, 'n_estimators': 25}",0.5811561123093192,0.45158770011586113,0.6100186049489513,0.547587472458044,0.0688971605010269,393
0.1475346883138021,0.028986467844011144,0.01700584093729655,0.003032427736273176,,sqrt,0.75,6,50,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 6, 'n_estimators': 50}",0.6400840701510035,0.4724439150156199,0.583875048402444,0.5654676778563558,0.06966552888035622,220
0.38977893193562824,0.022406566056214054,0.026366472244262695,0.0004076659784716268,,sqrt,0.75,6,100,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 6, 'n_estimators': 100}",0.623249572174559,0.4779701261012871,0.6072874161863274,0.5695023714873911,0.0650502962586881,158
0.6148231824239095,0.04132289290723107,0.026097536087036133,0.001584521816997328,,sqrt,0.75,6,200,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 6, 'n_estimators': 200}",0.6394495353811099,0.5099847989737918,0.6078812193749075,0.5857718512432698,0.05511743591423257,12
0.07796986897786458,0.005349285087800423,0.012076139450073242,0.002096747719116194,,sqrt,0.75,10,25,"{'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 25}",0.6328700660053324,0.4844353910790511,0.5725564854342605,0.5632873141728814,0.0609516274435298,243
